"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
713445,"November 28, 2016",California,"San Pedro","300 block of West 2nd Street",0,4,N/A
711597,"November 27, 2016",Louisiana,"New Orleans","100 block of Bourbon Street",1,9,N/A
711744,"November 27, 2016",Missouri,"Kansas City","Gregory and Prospect",0,7,N/A
710732,"November 26, 2016",Illinois,Chicago,"8800 block of S Exchange Ave",1,5,N/A
710467,"November 25, 2016",Louisiana,"New Orleans","Magnolia St and Felicity St",0,4,N/A
709370,"November 24, 2016",Kentucky,Louisville,"4501 W Broadway",2,4,N/A
709276,"November 24, 2016","New York",Albany,"77 Central Ave",1,3,N/A
708777,"November 23, 2016",Mississippi,"Olive Branch","928 Cross Road",0,4,N/A
708392,"November 22, 2016",Florida,Clewiston,"1068 Harlem Academy Ave",1,4,N/A
704568,"November 18, 2016",Illinois,Chicago,"5000 block of W Wabansia",0,4,N/A
703245,"November 17, 2016",Tennessee,Dyersburg,"160 Longfellow",1,7,N/A
699605,"November 13, 2016",Florida,Jacksonville,"5105 Cleveland Rd",3,2,N/A
699332,"November 13, 2016",Texas,"San Antonio","8000 Midcrown",0,4,N/A
700232,"November 13, 2016",California,"San Diego","3800 block of Marlborough Avenue",3,2,N/A
699316,"November 13, 2016",Florida,Orlando,"Conley Street and South Ivey Lane",0,4,N/A
699033,"November 12, 2016",California,Sacramento,"8600 block of Ardith Drive",1,5,N/A
700363,"November 12, 2016",Missouri,"Kansas City","21st St and Cleveland Ave",1,3,N/A
699303,"November 12, 2016",Connecticut,Bridgeport,"2500 Park Avenue",0,5,N/A
699863,"November 11, 2016",Texas,Houston,"7705 Channelside Street",0,4,N/A
698383,"November 10, 2016",Texas,Houston,"6610 S Sam Houston Pkwy W",1,3,N/A
696917,"November 9, 2016",Washington,Seattle,"1524 3rd Ave",0,5,N/A
697377,"November 9, 2016",Illinois,Chicago,"3400 block of W Monroe",1,3,N/A
696352,"November 9, 2016",Tennessee,Memphis,"1800 block of East Brooks Road",0,4,N/A
693438,"November 5, 2016",Texas,"San Antonio","10726 Perrin Beitel Rd",0,4,N/A
693401,"November 5, 2016","South Carolina","Myrtle Beach","803 Main St",0,5,N/A
693624,"November 5, 2016",Florida,"Fort Lauderdale (Lauderhill)","3135 W Broward Blvd",1,3,N/A
693374,"November 5, 2016",California,Oakland,"420 14th Street",0,8,N/A
693290,"November 5, 2016",Illinois,Chicago,"4800 block of North Winthrop",0,5,N/A
693307,"November 4, 2016",Pennsylvania,Philadelphia,"5451 Springfield Ave",0,4,N/A
692020,"November 3, 2016",Illinois,Chicago,"8000 block of S Shore Dr",2,2,N/A
692315,"November 3, 2016","New Jersey",Orange,"234 Cleveland Street",2,2,N/A
692025,"November 2, 2016",Arkansas,"Little Rock","2111 Bragg Street",1,4,N/A
691113,"November 1, 2016",Tennessee,Memphis,"5200 block of Zodiac Rd",1,5,N/A
689518,"October 31, 2016",Louisiana,Shreveport,"700 Block of W 68th St",0,4,N/A
688979,"October 30, 2016",Ohio,Toledo,"742 Junction Ave",0,4,N/A
689020,"October 30, 2016",Maryland,"Capitol Heights","6862 Walker Mill Rd",3,3,N/A
688841,"October 30, 2016","New York","New York (Manhattan)","135 Ridge Street",0,4,N/A
688577,"October 30, 2016","New York",Newburgh,"119 First Street",2,5,N/A
688592,"October 30, 2016",Texas,"San Antonio","2900 block of Aspen Meadow",0,5,N/A
689009,"October 29, 2016",California,"Los Angeles","1600 block of Century Boulevard",0,5,N/A
687940,"October 29, 2016",Ohio,Dayton,"2010 Cornell Ridge Dr",1,3,N/A
688210,"October 29, 2016",California,Riverside,"3500 block of Madison Street",0,4,N/A
688429,"October 28, 2016",Mississippi,Jackson,"200 block of Lorenz Blvd",0,6,N/A
687375,"October 28, 2016",Florida,"Miami Gardens","Northwest 173rd Terrace and 27th Avenue",0,4,N/A
686312,"October 27, 2016",Georgia,Jackson,"600 block of Moccasin Gap Road",4,0,N/A
685379,"October 25, 2016",Ohio,Dayton,"3300 block of Riverside Dr",1,3,N/A
684130,"October 25, 2016",Virginia,Roanoke,"830 Campbell Avenue Southeast",2,3,N/A
683142,"October 23, 2016",Oklahoma,Wellston,"Highway 66 and N 3310 Rd",1,5,N/A
682298,"October 22, 2016",California,Oakland,"77th and Bancroft Avenues",0,7,N/A
679290,"October 18, 2016",California,"San Francisco","325 La Grande Ave",0,4,N/A
678438,"October 17, 2016",Illinois,"Chicago (Englewood)","6700 block of South Winchester",1,4,N/A
677293,"October 15, 2016",Alabama,Mobile,"1800 block of St Stephens Road",0,5,N/A
676686,"October 15, 2016",Illinois,Rockford,"7801 East State St",1,5,N/A
676663,"October 15, 2016",California,"Los Angeles","2918 Rimpau Blvd",4,11,N/A
676376,"October 14, 2016",Illinois,Chicago,"3300 block of W Maypole Ave",1,6,N/A
675993,"October 13, 2016",Illinois,Chicago,"2700 block of West Lexington",0,4,N/A
672203,"October 9, 2016",Michigan,"Grand Rapids","1850 28th Street SE",1,8,N/A
672217,"October 9, 2016",California,Sacramento,"1696 Arden Way",1,3,N/A
671717,"October 8, 2016","New York",Brooklyn,"7301 3rd Ave",0,4,N/A
669777,"October 4, 2016",Louisiana,"New Orleans","3727 Ulloa Street",3,2,N/A
668407,"October 3, 2016",Minnesota,Minneapolis,"Fourth St and Hennepin Ave",0,4,N/A
667984,"October 2, 2016",Texas,"San Antonio","2600 South Flores Street",1,4,N/A
668279,"October 1, 2016",Illinois,"Pembroke Township","17250E Road",4,0,N/A
668352,"October 1, 2016",California,Fresno,"3200 block of East Clay Avenue",0,4,N/A
665995,"September 29, 2016",California,"San Francisco","400 block of Ellis St",1,3,N/A
663624,"September 26, 2016","North Carolina","Winston Salem (Winston-salem)","100 block of 5 Royales Dr",0,4,N/A
663789,"September 26, 2016",Texas,Humble,"21219 Grand Linden Ct",0,4,N/A
663106,"September 26, 2016",Texas,Houston,"5450 Weslayan St",1,6,N/A
662548,"September 25, 2016",Illinois,Champaign,"300 block of E. Green St",1,3,N/A
662342,"September 24, 2016",Maryland,Baltimore,"Greenmount Ave and Preston St",0,8,N/A
661703,"September 23, 2016",Washington,Burlington,"201 Cascade Mall Dr",5,0,N/A
657854,"September 18, 2016",Pennsylvania,Philadelphia,"3001 Castor Avenue",0,4,N/A
658226,"September 18, 2016",Pennsylvania,Pittsburgh,"1700 block of Brighton Pl",0,4,N/A
657863,"September 18, 2016",Virginia,Lynchburg,"421 Rivermont Ave",1,3,N/A
657634,"September 17, 2016","District of Columbia",Washington,"2600 block of Birney Pl SE",2,7,N/A
659289,"September 17, 2016",Florida,Miami,"20582 SW 119th Ave",0,6,N/A
657136,"September 17, 2016",Florida,Orlando,"3918 Columbia St",1,6,N/A
657151,"September 17, 2016",Indiana,Indianapolis,"2016 West 76th Street",2,2,N/A
656991,"September 16, 2016",California,"Los Angeles (Hollywood)","555 N Heliotrope Dr",2,2,N/A
657023,"September 16, 2016",Pennsylvania,Philadelphia,"5100 block of Sansom St",2,5,N/A
655512,"September 14, 2016",Texas,Humble,"16000 block of Saybrook",1,3,N/A
654087,"September 13, 2016",Indiana,"Fort Wayne","1723 E Wayne St",3,2,N/A
653077,"September 11, 2016",Louisiana,"New Orleans","2349 S Claiborne Ave",1,5,N/A
652584,"September 11, 2016",Missouri,"Kansas City","500 block of Westport Rd",0,6,N/A
652561,"September 11, 2016",Michigan,Saginaw,"2207 Pierce Road",0,5,N/A
652606,"September 11, 2016","North Carolina","New Bern","1100 block of Highway 70",0,5,N/A
652642,"September 11, 2016",Indiana,"Fort Wayne","3006 Holton Avenue",3,1,N/A
652759,"September 11, 2016","New Jersey","Jersey City","87 Van Wagenen Ave",1,3,N/A
652175,"September 10, 2016",Florida,Miami,"3451 Northwest 36 Street",1,3,N/A
651957,"September 8, 2016",Texas,"Del Valle","8330 Linden Rd",4,0,N/A
651434,"September 8, 2016",Arkansas,"Hot Springs National Park (Hot Springs)","300 block of Lacey St",1,4,N/A
648884,"September 5, 2016",Illinois,Chicago,"2700 block of W Lexington Ave",2,3,N/A
648490,"September 5, 2016",Pennsylvania,Reading,"600 block of Moss Street",0,4,N/A
647865,"September 4, 2016",Virginia,Roanoke,"1020 Orange Ave NE",1,10,N/A
646995,"September 3, 2016","North Carolina",Wilmington,"600 block of North 30th St",1,3,N/A
646855,"September 3, 2016",Illinois,Chicago,"100 block of North Seeley Avenue",0,4,N/A
644723,"August 30, 2016",Georgia,Atlanta,"400 Merritts Avenue NE",0,4,N/A
643824,"August 30, 2016",Illinois,"Chicago (Englewood)","6800 block of South Ashland",0,4,N/A
641732,"August 29, 2016","New Jersey","Egg Harbor City","907 White Horse Pike",1,5,N/A
641419,"August 28, 2016",Texas,Lubbock,"2200 block of 17th St",0,6,N/A
640677,"August 28, 2016","New York",Bronx,"514 E 156th St",0,4,N/A
640689,"August 28, 2016",Missouri,"Saint Louis","S Grand Blvd and Montana St",2,2,N/A
640861,"August 28, 2016",Alabama,Dadeville,"512 E Columbus St",0,5,N/A
640500,"August 27, 2016",Alabama,"Bessemer (Brighton)","3810 7th Ave",1,6,N/A
640203,"August 27, 2016",Florida,Miami,"1900 block of NW 83rd Terr",2,4,N/A
640901,"August 25, 2016","New Jersey",Bridgeton,"Marion Street",0,5,N/A
634889,"August 21, 2016",Massachusetts,Boston,"Westview and Stratton Street",0,4,N/A
634787,"August 21, 2016",Connecticut,Bridgeport,"19 Plymouth St",0,13,N/A
634238,"August 20, 2016",Connecticut,Hamden,"903 Dixwell Ave",0,4,N/A
634731,"August 20, 2016",Washington,Tacoma,"900 block of Pacific Avenue",0,5,N/A
634819,"August 20, 2016",Alabama,Citronelle,"Jim Platt Road",5,0,N/A
632747,"August 18, 2016",Connecticut,Waterbury,"402 E Main Street",0,4,N/A
632753,"August 17, 2016",California,Oakland,"Mandela Parkway",0,4,N/A
